season,week,as_of,team_id,fbs,rank,power,off,def,games_played,model_version,design_hash,feature_hash,reconstructed_at
2026,1,2026-09-07T00:00:00Z,2232,FALSE,,-63.3905206680404,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2233,FALSE,,-71.9789657446868,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2241,FALSE,,-34.4714241901369,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2245,FALSE,,-65.0841670475297,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2249,FALSE,,-62.7169646530476,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2261,FALSE,,-45.7249722601229,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2277,FALSE,,-37.7344071945928,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2287,FALSE,,-19.8216974155648,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2296,FALSE,,-29.7302911719995,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2310,FALSE,,-60.017684041438,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2320,FALSE,,-29.1299528033672,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2323,FALSE,,-69.9714737969116,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2329,FALSE,,-19.2357067833526,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2339,FALSE,,-68.122139932485,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2341,FALSE,,-37.0704789696293,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2347,FALSE,,-68.221661533246,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2355,FALSE,,-86.5781154999484,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2368,FALSE,,-41.01389654511,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2377,FALSE,,-33.4053327788845,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2382,FALSE,,-20.2953731977386,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2385,FALSE,,-40.894020148077,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2396,FALSE,,-66.2763510238484,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2400,FALSE,,-53.1359606612618,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2405,FALSE,,-32.3288176964341,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2413,FALSE,,-41.8850557597172,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2415,FALSE,,-38.3307727583018,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2428,FALSE,,-37.0370603011641,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2441,FALSE,,-43.4852380791519,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2447,FALSE,,-37.205827879323,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2448,FALSE,,-51.4995045636331,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2450,FALSE,,-34.5496578086236,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2453,FALSE,,-33.2884977711512,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2458,FALSE,,-37.0346978715371,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2460,FALSE,,-35.7853779754135,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2464,FALSE,,-30.6408478327253,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2466,FALSE,,-60.3306218060184,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2471,FALSE,,-75.2388991801794,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2477,FALSE,,-57.0128522442993,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2502,FALSE,,-41.9826380545341,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2504,FALSE,,-31.7647878123287,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2506,FALSE,,-42.3611466276297,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2523,FALSE,,-37.9772366701751,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2529,FALSE,,-34.7968306713546,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2535,FALSE,,-42.8235893258554,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2542,FALSE,,-76.7437962825906,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2545,FALSE,,-30.7693509517634,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2546,FALSE,,-32.7640716441154,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2569,FALSE,,-22.2379378255275,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2571,FALSE,,-16.6339253658971,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2582,FALSE,,-45.3197825874344,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2583,FALSE,,-68.8371177524734,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2595,FALSE,,-77.0188172686523,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2617,FALSE,,-22.7135256480075,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2619,FALSE,,-34.3729257862119,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2627,FALSE,,-16.2554334224253,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2630,FALSE,,-35.6864691856396,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2634,FALSE,,-41.23712551976,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2635,FALSE,,-21.5795954214157,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2640,FALSE,,-35.6865041848197,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2643,FALSE,,-37.205589749161,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2646,FALSE,,-69.1947061147316,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2657,FALSE,,-65.7920167034525,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2674,FALSE,,-41.5285853352514,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2678,FALSE,,-52.3907485075908,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2681,FALSE,,-46.4711516816383,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2691,FALSE,,-67.5599566063564,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2692,FALSE,,-35.9064936571729,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2695,FALSE,,-63.3905206680404,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2698,FALSE,,-41.0860549507002,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2707,FALSE,,-61.3282133925384,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2710,FALSE,,-37.4467479613652,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2717,FALSE,,-29.3950949600541,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2729,FALSE,,-30.595290128958,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2736,FALSE,,-69.2095306678045,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2747,FALSE,,-28.6974342345743,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2754,FALSE,,-23.554132671447,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2755,FALSE,,-37.8388512463612,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2771,FALSE,,-42.0929087463663,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2803,FALSE,,-40.104879249885,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2805,FALSE,,-66.6181886758868,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2815,FALSE,,-36.1530911679715,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2824,FALSE,,-75.8076644496627,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2837,FALSE,,-35.8002638105318,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2839,FALSE,,-64.2613419173347,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2842,FALSE,,-60.0352094291303,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2851,FALSE,,-57.8997682696104,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2900,FALSE,,-37.9479062027047,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2916,FALSE,,-28.6955660389949,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,2986,FALSE,,-61.3103476626044,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,3077,FALSE,,-72.768711785269,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,3101,FALSE,,-45.4157522047549,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,3179,FALSE,,-71.9789657446868,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,102071,FALSE,,-75.008604498808,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,102626,FALSE,,-72.4164200383843,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,110242,FALSE,,-27.1983439427041,,,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,110243,FALSE,,-64.4176620565131,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,112334,FALSE,,-59.4159364715987,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,124110,FALSE,,-71.9789657446868,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,124386,FALSE,,-84.084174043727,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,127991,FALSE,,-55.1280407870413,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,129469,FALSE,,-60.4144440023116,,,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,1,2026-09-07T00:00:00Z,131239,FALSE,,-71.9789657446868,,,0,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:11Z
2026,2,2026-09-14T00:00:00Z,194,TRUE,1,28.9220171253347,14.1118222416896,-14.8101948836451,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:14Z
2026,2,2026-09-14T00:00:00Z,87,TRUE,2,27.8953674634193,12.822371991744,-15.0729954716753,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:14Z
2026,2,2026-09-14T00:00:00Z,251,TRUE,3,27.7843060261189,14.3149454505835,-13.4693605755354,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:14Z
2026,2,2026-09-14T00:00:00Z,245,TRUE,4,26.7727649537154,13.6713122822673,-13.1014526714481,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:14Z
2026,2,2026-09-14T00:00:00Z,2390,TRUE,5,26.165184339628,18.2520132317334,-7.91317110789457,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:14Z
2026,2,2026-09-14T00:00:00Z,61,TRUE,6,25.1954608894525,15.9745080736727,-9.22095281577979,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:14Z
2026,2,2026-09-14T00:00:00Z,333,TRUE,7,25.1153923652546,12.9481453299823,-12.1672470352722,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:14Z
2026,2,2026-09-14T00:00:00Z,99,TRUE,8,25.0977438047629,12.2016415873271,-12.8961022174358,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:14Z
2026,2,2026-09-14T00:00:00Z,84,TRUE,9,21.2558425407675,11.243471574605,-10.0123709661625,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:14Z
2026,2,2026-09-14T00:00:00Z,201,TRUE,10,20.4469361093701,8.23406657727788,-12.2128695320922,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:14Z
2026,2,2026-09-14T00:00:00Z,30,TRUE,11,19.5170263882471,10.917007490447,-8.60001889780015,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:14Z
2026,2,2026-09-14T00:00:00Z,213,TRUE,12,17.5654132732938,6.32827051331968,-11.2371427599741,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:14Z
2026,2,2026-09-14T00:00:00Z,57,TRUE,13,17.2736064713983,10.7048183088927,-6.56878816250557,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:14Z
2026,2,2026-09-14T00:00:00Z,2483,TRUE,14,16.7384854380551,10.6627679298718,-6.07571750818329,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:14Z
2026,2,2026-09-14T00:00:00Z,2633,TRUE,15,16.5882524150111,11.0385478010031,-5.54970461400796,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:14Z
2026,2,2026-09-14T00:00:00Z,145,TRUE,16,16.4533127947713,10.6708269357273,-5.78248585904407,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:14Z
2026,2,2026-09-14T00:00:00Z,2,TRUE,17,16.0951984713348,7.29996685192207,-8.79523161941275,2,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:14Z
2026,2,2026-09-14T00:00:00Z,254,TRUE,18,15.2694751013118,11.6850482106015,-3.58442689071022,1,c2-post-stage4-baseline,7618cbdd33561c950c5a02344c0cd284,d5696a9e25e00eea4556f6961ecc88a7,2026-09-26T13:52:14Z
