universe,slice_type,slice,comparison,metric,estimate,lo95,hi95,lo90,hi90,se,n
dev,gp_bucket_fbs_only,4-6,C2f - I,rmse,0.0577119677750346,-0.156630461376259,0.273110022826662,-0.117659547877163,0.234177852148816,0.108787895935924,945
dev,gp_bucket_fbs_only,7+,C - I,logloss,-0.00349780052606925,-0.0098236377432222,0.00276208481463416,-0.0089077995305524,0.00185414875505581,0.00325455495329808,1478
dev,gp_bucket_fbs_only,7+,C - I,brier,-0.00140041303505119,-0.00418192602816151,0.0014728345116894,-0.00375545471319096,0.000996293286315885,0.00144569151012905,1478
dev,gp_bucket_fbs_only,7+,C - I,mae,0.0534572233863953,-0.115683514059586,0.22411989302477,-0.0854719803162695,0.193755268281917,0.0858086415869659,1478
dev,gp_bucket_fbs_only,7+,C - I,rmse,0.00363831007636506,-0.158879618931818,0.169127469713363,-0.134922053380945,0.141356969111622,0.0837888684492353,1478
dev,gp_bucket_fbs_only,7+,C - C2f,logloss,-0.000661730535797834,-0.00161586363957666,0.000287288538056264,-0.00147302954482121,0.000132558064209376,0.000482504279933591,1478
dev,gp_bucket_fbs_only,7+,C - C2f,brier,-0.000188137660239969,-0.000585425240370696,0.000208691156964594,-0.000514236055927951,0.000136732328488165,0.000201045743908681,1478
dev,gp_bucket_fbs_only,7+,C - C2f,mae,0.000347917947741771,-0.0164514795950708,0.0190425208271501,-0.0134780522653697,0.0152700987818502,0.00888059348885443,1478
dev,gp_bucket_fbs_only,7+,C - C2f,rmse,-0.0079684347336979,-0.025176915279966,0.0109645612577081,-0.0219554065202551,0.00783814812465893,0.00906945305655277,1478
dev,gp_bucket_fbs_only,7+,C2f - I,logloss,-0.00283606999027142,-0.00936180489285389,0.00372960059926029,-0.00831163898419642,0.00266671311595591,0.00334131032370946,1478
dev,gp_bucket_fbs_only,7+,C2f - I,brier,-0.00121227537481122,-0.00404673959356127,0.00172688945197144,-0.00360820251741088,0.00125987547188508,0.00147964863875481,1478
dev,gp_bucket_fbs_only,7+,C2f - I,mae,0.0531093054386536,-0.112806933072095,0.222616338163586,-0.0846725934720008,0.192625191109197,0.0854365301870295,1478
dev,gp_bucket_fbs_only,7+,C2f - I,rmse,0.011606744810063,-0.151909489835714,0.175582560617543,-0.126064079618887,0.150731943985538,0.084079888315791,1478
dev,stage_fbs_only,gp 0-3,C - I,logloss,-0.00928918676374962,-0.0197954291998714,0.00113561142436356,-0.0182923329482154,-0.00043703669043936,0.00540650768223395,1445
dev,stage_fbs_only,gp 0-3,C - I,brier,-0.00447860115314449,-0.00917604618360249,0.000159095199346309,-0.008432197678009,-0.000557186928298343,0.00239389190432575,1445
dev,stage_fbs_only,gp 0-3,C - I,mae,-0.447320597384268,-0.66698813979729,-0.220720259943832,-0.627768471604389,-0.257672164737718,0.113600357228556,1445
dev,stage_fbs_only,gp 0-3,C - I,rmse,-0.500669543346302,-0.764074319717852,-0.247875829194042,-0.717364557545361,-0.285830009435832,0.131959282575923,1445
dev,stage_fbs_only,gp 0-3,C - C2f,logloss,-0.00192594881407705,-0.00570494492372029,0.00176587046946972,-0.00504434116262533,0.00115413132361961,0.00189435801595399,1445
dev,stage_fbs_only,gp 0-3,C - C2f,brier,-0.000697673282275917,-0.00222244543793033,0.00074674380006495,-0.00193514248925619,0.000532148131741628,0.000753160008771663,1445
dev,stage_fbs_only,gp 0-3,C - C2f,mae,-0.0475217633609528,-0.111485761130217,0.0153042080208589,-0.100293381204079,0.00591273808690431,0.0320944768746595,1445
dev,stage_fbs_only,gp 0-3,C - C2f,rmse,-0.0739483596400348,-0.147110647545123,-0.00658391126433822,-0.132498695651467,-0.0156513673091215,0.0354920934370372,1445
dev,stage_fbs_only,gp 0-3,C2f - I,logloss,-0.00736323794967257,-0.0183211557584418,0.0034359929516008,-0.0163090406208989,0.00167778775671273,0.00548336684861678,1445
dev,stage_fbs_only,gp 0-3,C2f - I,brier,-0.00378092787086858,-0.00871049543744287,0.00110226694098211,-0.00791877102108679,0.000316952417009949,0.00249393093751997,1445
dev,stage_fbs_only,gp 0-3,C2f - I,mae,-0.399798834023316,-0.626907015951722,-0.167692340638308,-0.585210785027456,-0.206526855589641,0.117792313593717,1445
dev,stage_fbs_only,gp 0-3,C2f - I,rmse,-0.426721183706267,-0.688595148937551,-0.175027619949484,-0.648388403701022,-0.211962147010514,0.132749502046895,1445
dev,stage_fbs_only,gp 4+,C - I,logloss,-0.00609972376134665,-0.0119791347474685,-0.000550128016522517,-0.0110314442568385,-0.00142473957850294,0.00291827765259851,2423
dev,stage_fbs_only,gp 4+,C - I,brier,-0.00255016525565345,-0.00494416086860633,-0.000227229327465766,-0.00460501430575187,-0.000619634476629148,0.00121001684182663,2423
dev,stage_fbs_only,gp 4+,C - I,mae,0.018519267330163,-0.118449105195828,0.155214559736458,-0.0972098670305382,0.134203558042047,0.070137198285261,2423
dev,stage_fbs_only,gp 4+,C - I,rmse,0.0172515118661316,-0.118032351465072,0.152303988534073,-0.0937753826844017,0.1301771023883,0.0681650608304682,2423
dev,stage_fbs_only,gp 4+,C - C2f,logloss,-0.000998389218178791,-0.00176864014609495,-0.00020768385360594,-0.00163796350178477,-0.00033488134666477,0.00039506348492252,2423
dev,stage_fbs_only,gp 4+,C - C2f,brier,-0.00030502240677712,-0.000620115751140163,2.29166180213355e-05,-0.000564083084784007,-3.71746510144323e-05,0.000160334100057753,2423
dev,stage_fbs_only,gp 4+,C - C2f,mae,0.000239128414891078,-0.0150034446039239,0.0158560544001095,-0.0122144348389493,0.0133622407911018,0.00775292326689252,2423
dev,stage_fbs_only,gp 4+,C - C2f,rmse,-0.0121296199097785,-0.0292066915900819,0.00603888514017666,-0.0264250174292698,0.00274550453711234,0.00878692719187769,2423
dev,stage_fbs_only,gp 4+,C2f - I,logloss,-0.00510133454316786,-0.0111771588329746,0.000440816812701851,-0.0100439344291585,-0.00031112955492426,0.00297100306529826,2423
dev,stage_fbs_only,gp 4+,C2f - I,brier,-0.00224514284887634,-0.00471342140687136,7.604095970791e-05,-0.00432581119352604,-0.000272209720899561,0.00122754775810676,2423
dev,stage_fbs_only,gp 4+,C2f - I,mae,0.0182801389152728,-0.121672909437519,0.155872966345744,-0.100273275839753,0.136048911145095,0.0709512858686552,2423
dev,stage_fbs_only,gp 4+,C2f - I,rmse,0.0293811317759101,-0.109731278774632,0.166285894218123,-0.0851785902077621,0.144993826218957,0.0698986118833818,2423
cond,season,2023,C - I,logloss,-0.00448773243511118,-0.0149898745793581,0.00458753029646255,-0.0130115672198495,0.00320374883453511,0.00499541345378607,792
cond,season,2023,C - I,brier,-0.00120944608290029,-0.0050326215989367,0.00254141401396862,-0.00445775804238045,0.00196755936862599,0.00196122116486552,792
cond,season,2023,C - I,mae,-0.128947276380831,-0.387149625542895,0.112792321835235,-0.343012473618206,0.075473398941759,0.129085618491156,792
cond,season,2023,C - I,rmse,-0.16900842698073,-0.447155440635667,0.0749548056930973,-0.392891044118447,0.036995648582082,0.133504124160275,792
cond,season,2023,C - C2f,logloss,-0.000282351846228291,-0.00182770454125748,0.00139037376875687,-0.00157322387503448,0.00113017065499346,0.000814779480620669,792
cond,season,2023,C - C2f,brier,-4.50637532342877e-05,-0.000616364886940778,0.000623491320752957,-0.00053051262216085,0.000505076594642634,0.000314091229223363,792
cond,season,2023,C - C2f,mae,0.0100223047125421,-0.0142771096693052,0.0337725966038431,-0.0100474569864308,0.029714978932845,0.012230411836222,792
cond,season,2023,C - C2f,rmse,-0.0124037077354622,-0.0491199761204222,0.0215776966091511,-0.0420355844439409,0.0155164596353112,0.017700494271519,792
cond,season,2023,C2f - I,logloss,-0.00420538058888288,-0.0153832111300573,0.00543071459538359,-0.0131979577281139,0.00395788290131633,0.00530459624227022,792
cond,season,2023,C2f - I,brier,-0.001164382329666,-0.00525116737282163,0.00282029118825878,-0.00460414309896671,0.00216270502607901,0.00208764911146918,792
cond,season,2023,C2f - I,mae,-0.138969581093373,-0.394311075550194,0.0967021295171723,-0.348350576104405,0.0602664827179512,0.126477668255162,792
cond,season,2023,C2f - I,rmse,-0.156604719245268,-0.43927505686286,0.0864153140064788,-0.382574803588521,0.0448599601818248,0.132843403432102,792
cond,season,2024,C - I,logloss,-0.00568289637025395,-0.0188185164234221,0.00878580782925463,-0.0170117309836476,0.00608408374585277,0.00698806675682135,798
cond,season,2024,C - I,brier,-0.00266332920895769,-0.00755562183781878,0.00256989541446869,-0.00681581500912057,0.00165458400343236,0.00256332727351402,798
cond,season,2024,C - I,mae,-0.371202098219704,-0.661902050575162,-0.0990291754536266,-0.610930095572261,-0.138224317794351,0.143754683078871,798
cond,season,2024,C - I,rmse,-0.530946860092417,-0.824284335769519,-0.238338548161478,-0.777538031681723,-0.285815231226369,0.149337351609543,798
cond,season,2024,C - C2f,logloss,-0.000613933962849725,-0.0029989079625212,0.00175222726621519,-0.0026027397545579,0.00128056938288769,0.00119103607173293,798
cond,season,2024,C - C2f,brier,-0.000287520928135748,-0.00108494784165259,0.00042503554393853,-0.000947902400603189,0.000321967860425836,0.000379004232046561,798
cond,season,2024,C - C2f,mae,-0.0454357695836947,-0.0917906455255687,-0.0011315966450808,-0.0842169429384423,-0.00797787332592039,0.023230133279612,798
cond,season,2024,C - C2f,rmse,-0.0464468542180132,-0.0920043943338518,-0.0113865762230894,-0.0833782902254602,-0.0163788660061342,0.0203235308370953,798
cond,season,2024,C2f - I,logloss,-0.00506896240740423,-0.019122953840844,0.0108952300358756,-0.017031141519639,0.00791537257229838,0.00762152669071857,798
cond,season,2024,C2f - I,brier,-0.00237580828082194,-0.00765308623511895,0.00339977702449551,-0.00677611493296716,0.00235422964788455,0.00276656712553035,798
cond,season,2024,C2f - I,mae,-0.32576632863601,-0.59791542557103,-0.0653493370042242,-0.551606349230237,-0.109221328594776,0.135776982905548,798
cond,season,2024,C2f - I,rmse,-0.484500005874404,-0.758332064588394,-0.210203975282858,-0.715140660081385,-0.251326972453736,0.140737606127389,798
cond,season,2025,C - I,logloss,-0.00970533753407718,-0.0236727329963805,0.00338526030944229,-0.0212036941001593,0.00164631196801815,0.00685081130329082,808
cond,season,2025,C - I,brier,-0.00301986761932302,-0.00833206049612032,0.0021721340710699,-0.00746829786849318,0.00139631683026513,0.00269417047669752,808
cond,season,2025,C - I,mae,-0.248144561316321,-0.446224071040121,-0.0789057240016383,-0.409648406902028,-0.102349850309074,0.0932822015342915,808
cond,season,2025,C - I,rmse,-0.381126655703252,-0.636678374610473,-0.149260234972015,-0.597740958406249,-0.183399800138001,0.126221137954659,808
cond,season,2025,C - C2f,logloss,-0.00174048446061684,-0.00412686857725663,0.000480485206509377,-0.00376174403324062,0.000128630888552752,0.0011974732313624,808
cond,season,2025,C - C2f,brier,-0.000593945300543494,-0.00163447117870656,0.000359345817339114,-0.00145087495655373,0.000210343284880568,0.000512872598865098,808
cond,season,2025,C - C2f,mae,0.0423173215244679,-0.00370813108813457,0.0940681073698904,0.00312741655974869,0.0847608887566179,0.0250261253490307,808
cond,season,2025,C - C2f,rmse,0.021334847487962,-0.0256094406915789,0.0711723915745628,-0.0182925369617611,0.0628778369077627,0.0251069956492636,808
cond,season,2025,C2f - I,logloss,-0.00796485307346033,-0.0233527206268282,0.00685483195460845,-0.0204738735977026,0.00468405613273343,0.00761598747318775,808
cond,season,2025,C2f - I,brier,-0.00242592231877952,-0.00834571885470163,0.00346514800005647,-0.0073759540454999,0.00252457141871894,0.0030124670832861,808
cond,season,2025,C2f - I,mae,-0.290461882840789,-0.524418029588283,-0.0973868928826393,-0.480639342686743,-0.125315570042184,0.108236951258831,808
cond,season,2025,C2f - I,rmse,-0.402461503191214,-0.705903638288222,-0.133389329134013,-0.653044760342357,-0.171533212350302,0.147246963445364,808
cond,gp_bucket,0,C - I,logloss,-0.0504891222162971,-0.0745739377324857,-0.00929930912258521,-0.0708768794759036,-0.0180433276334461,0.0170887076426728,170
cond,gp_bucket,0,C - I,brier,-0.0151436187610357,-0.0256788478203985,0.00102586114186673,-0.0238133418016976,-0.00271344003128525,0.00691644098135827,170
cond,gp_bucket,0,C - I,mae,-0.485172693628866,-1.23468205499361,0.219410028002355,-1.09023689479477,0.103071489441569,0.377302104921525,170
cond,gp_bucket,0,C - I,rmse,-0.900538034622805,-1.61541351733547,-0.0597276100650452,-1.49419954717399,-0.223012795827682,0.399793499128958,170
cond,gp_bucket,0,C - C2f,logloss,0.00109071226420242,-0.00142491703048521,0.006272622430885,-0.00108831854428885,0.00490895616395238,0.00203700344140573,170
cond,gp_bucket,0,C - C2f,brier,0.000460307612024167,-0.000753387387115671,0.00262436825013149,-0.000537065649619887,0.00199748229488166,0.000871025099739448,170
cond,gp_bucket,0,C - C2f,mae,-0.0324929376169713,-0.252831046543583,0.0898549356088284,-0.184392796393408,0.0655964431292698,0.086986540825435,170
cond,gp_bucket,0,C - C2f,rmse,-0.0262173813385722,-0.207371067954324,0.0831778660515052,-0.143594974383291,0.0611377538249882,0.0745059023078659,170
cond,gp_bucket,0,C2f - I,logloss,-0.0515798344804995,-0.0733220990832066,-0.0150904289825698,-0.0701206313335643,-0.0226723032293297,0.0152347200570754,170
cond,gp_bucket,0,C2f - I,brier,-0.0156039263730598,-0.0250306613408821,-0.00159874536055427,-0.0234002033031304,-0.00464877190628879,0.0061068154678755,170
cond,gp_bucket,0,C2f - I,mae,-0.452679756011895,-1.10407422356116,0.205127224142453,-0.984056886431495,0.0971792906607004,0.336263220963571,170
cond,gp_bucket,0,C2f - I,rmse,-0.874320653284233,-1.49772160344847,-0.0929152786789652,-1.39797287220961,-0.250558310034925,0.357139279027062,170
cond,gp_bucket,1,C - I,logloss,0.00475843632161849,-0.0230444266151425,0.0203377439776865,-0.0161482105220887,0.0184876990965191,0.0113418379849385,155
cond,gp_bucket,1,C - I,brier,0.00273915371170079,-0.0111768900042692,0.00987219805783985,-0.00752217106816005,0.00930654587930158,0.00549101273952276,155
cond,gp_bucket,1,C - I,mae,-0.414752023948699,-1.28023740825235,0.556769981486037,-1.13023108310011,0.344273597613494,0.470151052320308,155
cond,gp_bucket,1,C - I,rmse,-0.497075810142039,-0.987430142046342,0.136220774464794,-0.901701334812449,0.0106810749666216,0.299657252982334,155
cond,gp_bucket,1,C - C2f,logloss,-0.00240283151937456,-0.0231599074579024,0.0102620547720529,-0.0201382258741119,0.00894308400152814,0.00866463661454689,155
cond,gp_bucket,1,C - C2f,brier,-0.0015671133496894,-0.00977179498098103,0.00359608501528273,-0.0082184709023176,0.0029802247581185,0.00345146803074772,155
cond,gp_bucket,1,C - C2f,mae,0.0898025658992345,-0.141651198025009,0.217954422076069,-0.0865818842308313,0.196318883010761,0.0999724615842505,155
cond,gp_bucket,1,C - C2f,rmse,-0.0819096707049738,-0.33528075386821,0.0902975568508251,-0.28086606103644,0.0629944044821285,0.113439990885526,155
cond,gp_bucket,1,C2f - I,logloss,0.00716126784099305,-0.0238811331141986,0.0415737531569675,-0.0168772175359343,0.0332787184537727,0.015743435595762,155
cond,gp_bucket,1,C2f - I,brier,0.00430626706139019,-0.01149572937538,0.0183109208452168,-0.00796233914686345,0.0158560964423363,0.00725244113759903,155
cond,gp_bucket,1,C2f - I,mae,-0.504554589847934,-1.28199624902869,0.431468429861815,-1.15514960211837,0.225766249475053,0.44377222320998,155
cond,gp_bucket,1,C2f - I,rmse,-0.415166139437066,-0.928884230992316,0.290694894514686,-0.854924503170469,0.13741522132622,0.321203350720899,155
cond,gp_bucket,2-3,C - I,logloss,-0.00403863291438088,-0.0217322219880051,0.0183785061069869,-0.0193175609290235,0.0134119798720014,0.010153988784008,369
cond,gp_bucket,2-3,C - I,brier,-0.00190592156525623,-0.00942997254588823,0.00671273081578012,-0.00853940551750445,0.00505981440626785,0.00410047714632395,369
cond,gp_bucket,2-3,C - I,mae,-0.278624816629935,-0.915303443349706,0.29954297291399,-0.800070391321855,0.211131020917927,0.31010404538761,369
cond,gp_bucket,2-3,C - I,rmse,-0.510125654935935,-1.18533157393089,0.14593353169391,-1.04954686341994,0.0345997576073265,0.333274591882156,369
cond,gp_bucket,2-3,C - C2f,logloss,-0.000263849901512161,-0.00351072432037073,0.00313209344432901,-0.0030546141335039,0.00252451343804028,0.00169714038651755,369
cond,gp_bucket,2-3,C - C2f,brier,1.799672949741e-05,-0.00132171479978031,0.00140141757807188,-0.00112432870449193,0.00115992418401362,0.000695087455539919,369
cond,gp_bucket,2-3,C - C2f,mae,0.00965805657772544,-0.107041051960597,0.132918085738616,-0.0871109934176009,0.110708914241966,0.0606645503461748,369
cond,gp_bucket,2-3,C - C2f,rmse,0.013770338868385,-0.0994815668559123,0.133581638091584,-0.0813766719720331,0.111367926359695,0.0593163462592988,369
cond,gp_bucket,2-3,C2f - I,logloss,-0.00377478301286872,-0.0236425382440034,0.02040308735705,-0.0208676284787345,0.0155423151559804,0.0112799644901471,369
cond,gp_bucket,2-3,C2f - I,brier,-0.00192391829475364,-0.010032887820169,0.00735852385442169,-0.00898640076707412,0.00558806009804469,0.00444914857623065,369
cond,gp_bucket,2-3,C2f - I,mae,-0.288282873207661,-0.930516098380299,0.273542609446103,-0.814605031109727,0.188856381722823,0.307439103642949,369
cond,gp_bucket,2-3,C2f - I,rmse,-0.52389599380432,-1.2261424957858,0.162276418806464,-1.09930197811594,0.0339101942209533,0.348778917774789,369
cond,gp_bucket,4-6,C - I,logloss,-0.0097313498528191,-0.0226444877578846,0.00212079146052493,-0.0204922457017303,0.000283813822952655,0.00639683446586721,590
cond,gp_bucket,4-6,C - I,brier,-0.00373608552016516,-0.00847487488240715,0.000579114051738857,-0.00769150764783544,-8.1790306767464e-05,0.00233869486068611,590
cond,gp_bucket,4-6,C - I,mae,-0.317495408373047,-0.524681866791014,-0.115793765575664,-0.485530517316924,-0.150267930193875,0.102138174577222,590
cond,gp_bucket,4-6,C - I,rmse,-0.471482171266857,-0.722497574597307,-0.248090573587541,-0.674313529177513,-0.277711786721789,0.120658034714628,590
cond,gp_bucket,4-6,C - C2f,logloss,-0.00127538266998395,-0.00372742264204431,0.000986655387676536,-0.00327216213642529,0.000595083728215745,0.00118689880439819,590
cond,gp_bucket,4-6,C - C2f,brier,-0.000348561728041535,-0.00124206152644031,0.00049317763593006,-0.00110290158805519,0.000354404090025654,0.000441797195914675,590
cond,gp_bucket,4-6,C - C2f,mae,-0.0226103570514568,-0.0670656876716873,0.0145475287452778,-0.0595897960348435,0.00919247679113838,0.0211784316652437,590
cond,gp_bucket,4-6,C - C2f,rmse,-0.0152355994868429,-0.0593020562458111,0.022568323222567,-0.0520651685081304,0.0173585977759626,0.02137221473844,590
cond,gp_bucket,4-6,C2f - I,logloss,-0.00845596718283515,-0.0228880044075862,0.00489458616396556,-0.0203853831050783,0.00261241869170047,0.00710896236995479,590
cond,gp_bucket,4-6,C2f - I,brier,-0.00338752379212362,-0.00872564875907397,0.00148343840003528,-0.00782647259682861,0.000731550394690803,0.00263901794970064,590
cond,gp_bucket,4-6,C2f - I,mae,-0.29488505132159,-0.497531083638861,-0.0905732849291964,-0.463047350392187,-0.121754395950721,0.102488599362067,590
cond,gp_bucket,4-6,C2f - I,rmse,-0.456246571780014,-0.702925267204074,-0.232049826714739,-0.662726576919794,-0.261136749418849,0.119656605779997,590
cond,gp_bucket,7+,C - I,logloss,-0.000766429994717778,-0.00789854265908364,0.00602120944904784,-0.00677250784846936,0.00501067558466038,0.00363445541905921,1114
cond,gp_bucket,7+,C - I,brier,-0.000418176987682975,-0.00346817262913933,0.00239641805747015,-0.00301000841933072,0.00194941839493559,0.00152113965160166,1114
cond,gp_bucket,7+,C - I,mae,-0.145373027747783,-0.296095308469395,0.00148949805569345,-0.27350724865208,-0.0239882780910026,0.0762161447875779,1114
cond,gp_bucket,7+,C - I,rmse,-0.147034851901578,-0.30709641028207,0.0093732386077268,-0.279294694413928,-0.0130644340561716,0.0817815072919183,1114
cond,gp_bucket,7+,C - C2f,logloss,-0.000972171650994726,-0.00204912770084914,3.82503536192107e-05,-0.00185490632814569,-0.000128787674991309,0.000525528939436155,1114
cond,gp_bucket,7+,C - C2f,brier,-0.000342351072293818,-0.00079913947697912,9.56789345162225e-05,-0.000727639927172544,1.8411790759434e-05,0.000225674162238526,1114
cond,gp_bucket,7+,C - C2f,mae,0.00651077779173954,-0.0217233662656946,0.0321785734285262,-0.0177176876278272,0.0281023233689827,0.0139363188950722,1114
cond,gp_bucket,7+,C - C2f,rmse,-0.00706326546628944,-0.0333252632891191,0.0184015846681183,-0.0293863108622296,0.0143253598344576,0.0131897934746995,1114
cond,gp_bucket,7+,C2f - I,logloss,0.000205741656276957,-0.0072439312920238,0.00725427562793171,-0.005987367719606,0.0061825640848085,0.00376936303801526,1114
cond,gp_bucket,7+,C2f - I,brier,-7.58259153891508e-05,-0.00318624102099591,0.00281016819053789,-0.00268234929567586,0.00237823102856015,0.00155564608370206,1114
cond,gp_bucket,7+,C2f - I,mae,-0.151883805539522,-0.30940940960233,-0.0034078905541496,-0.284976410813646,-0.0270101220677971,0.0779052657053878,1114
cond,gp_bucket,7+,C2f - I,rmse,-0.139971586435289,-0.307121395009315,0.0175415906533466,-0.281356909981321,-0.00622179510844323,0.0850753779985045,1114
cond,stage,gp 0-3,C - I,logloss,-0.0134522315451386,-0.0303068227710197,0.00369406329779611,-0.0272025472132447,0.00074208718308345,0.00870148787158373,694
cond,stage,gp 0-3,C - I,brier,-0.00411114037700575,-0.0104370259908368,0.00262615720985516,-0.00932983676685834,0.0014057042085971,0.00331964893719228,694
cond,stage,gp 0-3,C - I,mae,-0.359623168538043,-0.755255802093933,0.035663038679834,-0.685984737369623,-0.0331071269086105,0.202373025298377,694
cond,stage,gp 0-3,C - I,rmse,-0.606725368845391,-1.00791056538878,-0.180456344771089,-0.936227991409554,-0.263590920348936,0.208940279958743,694
cond,stage,gp 0-3,C - C2f,logloss,-0.000409767167502349,-0.00402610443077559,0.00304784740824107,-0.00329601474226999,0.00239825338117737,0.00173668671513009,694
cond,stage,gp 0-3,C - C2f,brier,-0.000227679368837468,-0.00159322898023243,0.00105858536767934,-0.00135904823295334,0.000823407392231629,0.00065861391288845,694
cond,stage,gp 0-3,C - C2f,mae,0.0172325953842607,-0.0550524375179012,0.0901412139534289,-0.0416354198349864,0.0784982521254605,0.0364125604036161,694
cond,stage,gp 0-3,C - C2f,rmse,-0.0194664861004092,-0.088210549445045,0.0522203068265566,-0.0770902246949693,0.0400755797268397,0.0359365030423708,694
cond,stage,gp 0-3,C2f - I,logloss,-0.0130424643776362,-0.0314209214664309,0.00625762794395837,-0.0282419353919799,0.00260329313438218,0.00960356819322506,694
cond,stage,gp 0-3,C2f - I,brier,-0.00388346100816828,-0.010950453374316,0.00370413206300499,-0.00974176550633775,0.00238289754813121,0.00370565905544626,694
cond,stage,gp 0-3,C2f - I,mae,-0.376855763922304,-0.769468205580635,0.00601662128433084,-0.69703616063059,-0.059472681549475,0.19627552688246,694
cond,stage,gp 0-3,C2f - I,rmse,-0.587258882744981,-0.999130907680814,-0.147682765746931,-0.92778683324767,-0.233573862281352,0.213953388878769,694
cond,stage,gp 4+,C - I,logloss,-0.00387048088455333,-0.0103920160173758,0.00230098672868054,-0.00917200567932741,0.00129446522924196,0.00323748401301067,1704
cond,stage,gp 4+,C - I,brier,-0.00156698334576072,-0.00405657930475851,0.000896662242641082,-0.00370717511961037,0.000472107859149967,0.00127475889252444,1704
cond,stage,gp 4+,C - I,mae,-0.204969391931413,-0.328263832639199,-0.0844330376491647,-0.308874917377209,-0.101782881759129,0.0625311697708757,1704
cond,stage,gp 4+,C - I,rmse,-0.259928791523695,-0.400020575397095,-0.121282127745278,-0.379309301537472,-0.144209507104472,0.07127969205714,1704
cond,stage,gp 4+,C - C2f,logloss,-0.00107715668691236,-0.00211335745422247,-0.000103497963372097,-0.00192837361520186,-0.000257213585498357,0.000509714731318034,1704
cond,stage,gp 4+,C - C2f,brier,-0.000344501475398956,-0.000739932446313993,3.3628835597312e-05,-0.000672697966861824,-2.82190379321373e-05,0.000201185570677405,1704
cond,stage,gp 4+,C - C2f,mae,-0.00357224424903851,-0.0263463680127157,0.0182611350803654,-0.0228762101541811,0.0150449286045754,0.0114431341838971,1704
cond,stage,gp 4+,C - C2f,rmse,-0.00988820279148861,-0.0318808107870773,0.0110310754278572,-0.0284988841954929,0.00791378756469205,0.0109626053990775,1704
cond,stage,gp 4+,C2f - I,logloss,-0.00279332419764097,-0.0096083329358811,0.00386057470058394,-0.00838924927448555,0.00284966303747177,0.00344298181010099,1704
cond,stage,gp 4+,C2f - I,brier,-0.00122248187036177,-0.00393808483016972,0.00135181930987522,-0.00345813300003762,0.000913338290887962,0.001346759424608,1704
cond,stage,gp 4+,C2f - I,mae,-0.201397147682375,-0.327579911304214,-0.0823147992432931,-0.306585796415557,-0.0998990726782975,0.0629104094059218,1704
cond,stage,gp 4+,C2f - I,rmse,-0.250040588732206,-0.396067807551752,-0.111002459535431,-0.371131301852306,-0.135938907564446,0.0721582758938922,1704
cond,gp_bucket_fbs_only,0,C - I,logloss,-0.0284078428228814,-0.0594155140845478,0.00684621114514359,-0.0557669032660265,-0.000239996403442967,0.016709009643304,272
cond,gp_bucket_fbs_only,0,C - I,brier,-0.00745815469036283,-0.0199006459833569,0.00586798475199656,-0.0181454109459502,0.00339931220460263,0.00646660157861407,272
cond,gp_bucket_fbs_only,0,C - I,mae,-0.49440598126662,-0.951702322116051,0.0256784549916928,-0.886777294234727,-0.0646435280414334,0.253004528919654,272
cond,gp_bucket_fbs_only,0,C - I,rmse,-0.786076210923554,-1.32540928557931,-0.198311774590892,-1.22527945243501,-0.308740928875719,0.283925224736111,272
cond,gp_bucket_fbs_only,0,C - C2f,logloss,-0.000839029800346495,-0.00866606947351107,0.00513069443492876,-0.00716548609488811,0.00405018114756319,0.0034541759529857,272
cond,gp_bucket_fbs_only,0,C - C2f,brier,-0.000592041979287707,-0.0032436307501091,0.0011695148045425,-0.00268999839135318,0.000870556920588576,0.00112528219932286,272
cond,gp_bucket_fbs_only,0,C - C2f,mae,0.00667451128255971,-0.154814423323901,0.129813487173721,-0.117711657303561,0.108383093098986,0.0728148883555081,272
cond,gp_bucket_fbs_only,0,C - C2f,rmse,-0.0885546601778025,-0.288811230179515,0.00986517979274375,-0.244281799846268,-0.000641266409349766,0.0809290918151581,272
cond,gp_bucket_fbs_only,0,C2f - I,logloss,-0.0275688130225349,-0.0592516456515888,0.0106129986448564,-0.0551027819923814,0.00288639563169921,0.0176255703965036,272
cond,gp_bucket_fbs_only,0,C2f - I,brier,-0.00686611271107513,-0.0196253243464504,0.0077861417655813,-0.0179651013398437,0.00489872022867028,0.00695425560333794,272
cond,gp_bucket_fbs_only,0,C2f - I,mae,-0.50108049254918,-0.926908013126043,0.0382659230277182,-0.853473301134896,-0.077506222118065,0.24361772615738,272
cond,gp_bucket_fbs_only,0,C2f - I,rmse,-0.697521550745751,-1.23908283800058,-0.0178594411999017,-1.14769003744775,-0.16696198605144,0.305403340014154,272
cond,gp_bucket_fbs_only,1,C - I,logloss,-0.0147407021125188,-0.0432782218501056,0.01079388353383,-0.0375688167799376,0.00673133070512257,0.0136806209401913,213
cond,gp_bucket_fbs_only,1,C - I,brier,-0.00686309560849893,-0.0182527443987538,0.00431972255058695,-0.0159650603101403,0.00251025736598255,0.00571411219832529,213
cond,gp_bucket_fbs_only,1,C - I,mae,-0.505650400274971,-1.52719150274991,0.403207654297386,-1.33718879820669,0.278148160922528,0.503122399316691,213
cond,gp_bucket_fbs_only,1,C - I,rmse,-0.683623600046342,-1.87607947567392,0.343932861592749,-1.64846393400456,0.199507413742724,0.572878745657261,213
